Mimi Stilling Jakobsen;Centrum-Demokraterne;1981
Svend Jakobsen;Socialdemokratiet;1981
Arne Jensen;Socialdemokratiet;1981
Egon Jensen;Socialdemokratiet;1981
Erling Jensen;Socialdemokratiet;1981
Flemming Jensen;Det Konservative Folkeparti;1981
Hans Jørgen Jensen;Socialdemokratiet;1981
Henning Jensen;Socialdemokratiet;1981
Karen Højte Jensen;Det Konservative Folkeparti;1981
Ole Vig Jensen;Det Radikale Venstre;1981
Ove Jensen;Fremskridtspartiet;1981
Bente Juncker;Centrum-Demokraterne;1981
Anker Jørgensen;Socialdemokratiet;1981
Erling Askjær Jørgensen;Fremskridtspartiet;1981
Finn Jørgensen;Det Konservative Folkeparti;1981
Grethe Kindberg Jørgensen;Centrum-Demokraterne;1981
Søren B Jørgensen;Socialdemokratiet;1981
Ole Kalnæs;Socialistisk Folkeparti;1981
Chr Kelm-Hansen;Socialdemokratiet;1981
J Risgaard Knudsen;Socialdemokratiet;1981
Ingerlise Koefoed;Socialistisk Folkeparti;1981
Niels Anker Kofoed;Venstre;1981
Bo Kristensen;Det Konservative Folkeparti;1981
Elisabeth Krog;Det Konservative Folkeparti;1981
Inge Krogh;Kristeligt Folkeparti;1981
Preben Lange;Siumut;1981
Tove Lindbo Larsen;Socialdemokratiet;1981
Hans Larsen-Ledet;Det Radikale Venstre;1981
Lennart Larson;Venstre;1981
Agnete Laustsen;Det Konservative Folkeparti;1981
John D Lawaetz;Fremskridtspartiet;1981
Jens Peter Lerke;Socialdemokratiet;1981
Lizzie Lichtenberg;Det Konservative Folkeparti;1981
Knud Lind;Fremskridtspartiet;1981
Jacob Lindenskov;Javnadarflokkurin;1981
Paul Lohmann;Socialdemokratiet;1981
Torben Lund;Socialdemokratiet;1981
Mogens Lykketoft;Socialdemokratiet;1981
Grethe Lyngs;Centrum-Demokraterne;1981
Mette Madsen;Venstre;1981
Ole Maisted;Fremskridtspartiet;1981
Lissa Mathiasen;Socialdemokratiet;1981
Arne Melchior;Centrum-Demokraterne;1981
Sonja Mikkelsen;Socialdemokratiet;1981
Birthe Mogensen;Centrum-Demokraterne;1981
Eva Møller;Det Konservative Folkeparti;1981
Grethe Fenger Møller;Det Konservative Folkeparti;1981
Inge Fischer Møller;Socialdemokratiet;1981
Kjeld Rahbæk Møller;Socialistisk Folkeparti;1981
Lis Møller;Det Konservative Folkeparti;1981
Otto Mørch;Socialdemokratiet;1981
Holger K Nielsen;Socialistisk Folkeparti;1981
Karl Nielsen;Socialdemokratiet;1981
Poul Nielson;Socialdemokratiet;1981
Tove Niemann;Fremskridtspartiet;1981
Erik Ninn-Hansen;Det Konservative Folkeparti;1981
Ivar Nørgaard;Socialdemokratiet;1981
Jane Normann;Det Radikale Venstre;1981
Kjeld Olesen;Socialdemokratiet;1981
Aase Olesen;Det Radikale Venstre;1981
Erling Olsen;Socialdemokratiet;1981
Bent Stubkjær Pedersen;Centrum-Demokraterne;1981
Robert Pedersen;Socialdemokratiet;1981
Gert Petersen;Socialistisk Folkeparti;1981
Niels Helveg Petersen;Det Radikale Venstre;1981
Anders Poulsen;Venstre;1981
Ib Bjørn Poulsen;Socialistisk Folkeparti;1981
Kaj Poulsen;Socialdemokratiet;1981
Kristen Poulsgaard;Fremskridtspartiet;1981
Anders Fogh Rasmussen;Venstre;1981
Henning Rasmussen;Socialdemokratiet;1981
Søren Riishøj;Socialistisk Folkeparti;1981
Poul Schlüter;Det Konservative Folkeparti;1981
Ole Løvig Simonsen;Socialdemokratiet;1981
Palle Simonsen;Det Konservative Folkeparti;1981
Erik B Smith;Socialdemokratiet;1981
Poul Søgaard;Socialdemokratiet;1981
Peder Sønderby;Venstre;1981
Jimmy Stahr;Socialdemokratiet;1981
Ole Stavad;Socialdemokratiet;1981
Otto Steenholdt;Atássut;1981
Jens Steffensen;Kristeligt Folkeparti;1981
Ib Stetter;Det Konservative Folkeparti;1981
Ebba Strange;Socialistisk Folkeparti;1981
Anker Tang Sørensen;Fremskridtspartiet;1981
Erik Hove Sørensen;Socialistisk Folkeparti;1981
Søren Nørgaard Sørensen;Socialdemokratiet;1981
Bernhardt Tastesen;Socialdemokratiet;1981
Uffe Thorndahl;Fremskridtspartiet;1981
Steen Tinning;Venstresocialisterne;1981
Henrik Toft;Venstre;1981
Laurits Tørnæs;Venstre;1981
Svend Taanquist;Socialdemokratiet;1981
Mogens Voigt;Fremskridtspartiet;1981
Pelle Voigt;Socialistisk Folkeparti;1981
Mikael Waldorff;Venstresocialisterne;1981
Birte Weiss;Socialdemokratiet;1981
Bjørn Rømer Westh;Socialdemokratiet;1981
Preben Wilhjelm;Venstresocialisterne;1981
Knud Øllgaard;Venstre;1981
Knud Østergaard;Det Konservative Folkeparti;1981
Lise Østergaard;Socialdemokratiet;1981
Lis Aaltonen;Det Konservative Folkeparti;1984
Asbjørn Agerschou;Socialistisk Folkeparti;1984
Niels Ahlmann-Ohlsen;Det Konservative Folkeparti;1984
Keld Albrechtsen;Venstresocialisterne;1984
Carsten Andersen;Socialistisk Folkeparti;1984
Hanne Andersen;Socialdemokratiet;1984
Henning Andersen;Det Konservative Folkeparti;1984
Jytte Andersen;Socialdemokratiet;1984
Svend Andersen;Socialdemokratiet;1984
John Arentoft;Fremskridtspartiet;1984
Margrete Auken;Socialistisk Folkeparti;1984
Svend Auken;Socialdemokratiet;1984
Børge Bakholt;Socialdemokratiet;1984
Asger Baunsbak-Jensen;Det Radikale Venstre;1984
Bernhard Baunsgaard;Det Radikale Venstre;1984
Dorte Bennedsen;Socialdemokratiet;1984
Jens Bilgrav-Nielsen;Det Radikale Venstre;1984
Arne Bjerregaard;Kristeligt Folkeparti;1984
Ritt Bjerregaard;Socialdemokratiet;1984
Niels Bollmann;Centrum-Demokraterne;1984
Óli Breckmann;Fólkaflokkurin;1984
René Robert Brusvang;Centrum-Demokraterne;1984
Povl Brøndsted;Venstre;1984
Lasse Budtz;Socialdemokratiet;1984
Hans Peter Baadsgaard;Socialdemokratiet;1984
Mogens Camre;Socialdemokratiet;1984
Carl Martin Christensen;Det Konservative Folkeparti;1984
Christian Christensen;Kristeligt Folkeparti;1984
Frode Nør Christensen;Centrum-Demokraterne;1984
Ole Vagn Christensen;Socialdemokratiet;1984
Henning Christophersen;Venstre;1984
Bernt Johan Collet;Det Konservative Folkeparti;1984
Knud Damgaard;Socialdemokratiet;1984
Helle Degn;Socialdemokratiet;1984
Tommy Dinesen;Socialistisk Folkeparti;1984
Helge Dohrmann;Fremskridtspartiet;1984
Lone Dybkjær;Det Radikale Venstre;1984
Pauli Ellefsen;Sambandsflokkurin;1984
Uffe Ellemann-Jensen;Venstre;1984
Bjørn Elmquist;Venstre;1984
Hans Engell;Det Konservative Folkeparti;1984
Knud Enggaard;Venstre;1984
Hans E Erenbjerg;Socialdemokratiet;1984
Ole Espersen;Socialdemokratiet;1984
Jørgen Estrup;Det Radikale Venstre;1984
Alice Faber;Socialistisk Folkeparti;1984
Viggo Fischer;Det Konservative Folkeparti;1984
Birgit Fogh-Andersen;Det Konservative Folkeparti;1984
Isi Foighel;Det Konservative Folkeparti;1984
Steen Gade;Socialistisk Folkeparti;1984
Lars P Gammelgaard;Det Konservative Folkeparti;1984
Annelise Gotfredsen;Det Konservative Folkeparti;1984
Mette Groes;Socialdemokratiet;1984
Henning Grove;Det Konservative Folkeparti;1984
Lilli Gyldenkilde;Socialistisk Folkeparti;1984
Hagen Hagensen;Det Konservative Folkeparti;1984
Birthe Hansen;Socialistisk Folkeparti;1984
Flemming Hansen;Det Konservative Folkeparti;1984
Ivar Hansen;Venstre;1984
J K Hansen;Socialdemokratiet;1984
Karen Thurøe Hansen;Det Konservative Folkeparti;1984
Inger Harms;Socialistisk Folkeparti;1984
Knud Heinesen;Socialdemokratiet;1984
Svend Heiselberg;Venstre;1984
Ole Henriksen;Socialistisk Folkeparti;1984
Ole Bernt Henriksen;Det Konservative Folkeparti;1984
Leif Hermann;Socialistisk Folkeparti;1984
Jytte Hilden;Socialdemokratiet;1984
Karl Hjortnæs;Socialdemokratiet;1984
Britta Schall Holberg;Venstre;1984
Anne Grete Holmsgård;Venstresocialisterne;1984
Erik Holst;Socialdemokratiet;1984
Birthe Rønn Hornbech;Venstre;1984
Poul Henrik Houe;Det Konservative Folkeparti;1984
Svend Erik Hovmand;Venstre;1984
Hans Hækkerup;Socialdemokratiet;1984
Bertel Haarder;Venstre;1984
Kaj Ikast;Det Konservative Folkeparti;1984
Erhard Jacobsen;Centrum-Demokraterne;1984
Hanne Jacobsen;Socialistisk Folkeparti;1984
Mimi Stilling Jakobsen;Centrum-Demokraterne;1984
Svend Jakobsen;Socialdemokratiet;1984
Arne Jensen;Socialdemokratiet;1984
Egon Jensen;Socialdemokratiet;1984
Erling Jensen;Socialdemokratiet;1984
Flemming Jensen;Det Konservative Folkeparti;1984
Henning Jensen;Socialdemokratiet;1984
Jens Peter Jensen;Venstre;1984
Karen Højte Jensen;Det Konservative Folkeparti;1984
Ole Vig Jensen;Det Radikale Venstre;1984
Ove Jensen;Fremskridtspartiet;1984
Bente Juncker;Centrum-Demokraterne;1984
Anker Jørgensen;Socialdemokratiet;1984
Poul Qvist Jørgensen;Socialdemokratiet;1984
Søren B Jørgensen;Socialdemokratiet;1984
Christian Kelm-Hansen;Socialdemokratiet;1984
Kent Kirk;Det Konservative Folkeparti;1984
Knud E Kirkegaard;Det Konservative Folkeparti;1984
Pia Kjærsgaard;Fremskridtspartiet;1984
J Risgaard Knudsen;Socialdemokratiet;1984
Elsebeth Kock-Petersen;Venstre;1984
Ingerlise Koefoed;Socialistisk Folkeparti;1984
Flemming Kofod-Svendsen;Kristeligt Folkeparti;1984
Niels Anker Kofoed;Venstre;1984
Connie Hedegaard Koksbang;Det Konservative Folkeparti;1984
Bo Kristensen;Det Konservative Folkeparti;1984
Elisabeth Krog;Det Konservative Folkeparti;1984
Preben Lange;Siumut;1984
Tove Lindbo Larsen;Socialdemokratiet;1984
Hans Larsen-Ledet;Det Radikale Venstre;1984
Agnete Laustsen;Det Konservative Folkeparti;1984
Jørgen Lenger;Venstresocialisterne;1984
Jens Peter Lerke;Socialdemokratiet;1984
Lizzie Lichtenberg;Det Konservative Folkeparti;1984
Paul Lohmann;Socialdemokratiet;1984
Arne Lund;Det Konservative Folkeparti;1984
Torben Lund;Socialdemokratiet;1984
Jes Lunde;Socialistisk Folkeparti;1984
Mogens Lykketoft;Socialdemokratiet;1984
Mette Madsen;Det Konservative Folkeparti;1984
Ole Maisted;Fremskridtspartiet;1984
Lissa Mathiasen;Socialdemokratiet;1984
Arne Melchior;Centrum-Demokraterne;1984
Birgith Mogensen;Centrum-Demokraterne;1984
Helge Mortensen;Socialdemokratiet;1984
Eva Møller;Det Konservative Folkeparti;1984
Grethe Fenger Møller;Det Konservative Folkeparti;1984
Helge Adam Møller;Det Konservative Folkeparti;1984
Inge Fischer Møller;Socialdemokratiet;1984
Kjeld Rahbæk Møller;Socialistisk Folkeparti;1984
Per Stig Møller;Det Konservative Folkeparti;1984
Bente Mousten Nielsen;Venstre;1984
Henning Nielsen;Socialdemokratiet;1984
Erik Ninn-Hansen;Det Konservative Folkeparti;1984
Ivar Nørgaard;Socialdemokratiet;1984
Elisabeth Bruun Olesen;Venstresocialisterne;1984
Kjeld Olesen;Socialdemokratiet;1984
Aase Olesen;Det Radikale Venstre;1984
Erling Olsen;Socialdemokratiet;1984
Ruth Olsen;Socialistisk Folkeparti;1984
Inger Stilling Pedersen;Kristeligt Folkeparti;1984
Robert Pedersen;Socialdemokratiet;1984
Gert Petersen;Socialistisk Folkeparti;1984
Niels Helveg Petersen;Det Radikale Venstre;1984
Svend Åge Petersen;Det Konservative Folkeparti;1984
Kaj Poulsen;Socialdemokratiet;1984
Kristen Poulsgaard;Fremskridtspartiet;1984
Anders Fogh Rasmussen;Venstre;1984
Henning Rasmussen;Socialdemokratiet;1984
Søren Riishøj;Socialistisk Folkeparti;1984
Jens Peter Rønholt;Det Konservative Folkeparti;1984
Helge Sander;Venstre;1984
Poul Schlüter;Det Konservative Folkeparti;1984
Hanne Severinsen;Venstre;1984
Ole Løvig Simonsen;Socialdemokratiet;1984
Palle Simonsen;Det Konservative Folkeparti;1984
Jens Skrumsager Skau;Venstre;1984
Erik B Smith;Socialdemokratiet;1984
Jimmy Stahr;Socialdemokratiet;1984
Ole Stavad;Socialdemokratiet;1984
Otto Steenholdt;Atássut;1984
Jens Steffensen;Kristeligt Folkeparti;1984
Ib Stetter;Det Konservative Folkeparti;1984
Arne Stinus;Det Radikale Venstre;1984
Ebba Strange;Socialistisk Folkeparti;1984
Poul Søgaard;Socialdemokratiet;1984
Peder Sønderby;Venstre;1984
Søren Nørgård Sørensen;Socialdemokratiet;1984
Bernhardt Tastesen;Socialdemokratiet;1984
Jens Thoft;Socialistisk Folkeparti;1984
Jette Thomsen;Det Konservative Folkeparti;1984
Steen Tinning;Venstresocialisterne;1984
Laurits Tørnæs;Venstre;1984
Svend Taanquist;Socialdemokratiet;1984
Pelle Voigt;Socialistisk Folkeparti;1984
Bjørn Rømer Westh;Socialdemokratiet;1984
Knud Østergaard;Det Konservative Folkeparti;1984
Chr O Aagaard;Det Konservative Folkeparti;1984
Merete Aarup;Det Konservative Folkeparti;1984
Lis Aaltonen;Det Konservative Folkeparti;1987
Asbjørn Agerschou;Socialistisk Folkeparti;1987
Niels Ahlmann-Ohlsen;Det Konservative Folkeparti;1987
Carsten Andersen;Socialistisk Folkeparti;1987
Henning Andersen;Det Konservative Folkeparti;1987
Jytte Andersen;Socialdemokratiet;1987
Poul Emmert Andersen;Centrumdemokraterne;1987
Svend Andersen;Socialdemokratiet;1987
Yvonne Herløv Andersen;Centrumdemokraterne;1987
Margrete Auken;Socialistisk Folkeparti;1987
Svend Auken;Socialdemokratiet;1987
Kai Dige Bach;Det Konservative Folkeparti;1987
Børge Bakholt;Socialdemokratiet;1987
Bernhard Baunsgaard;Det Radikale Venstre;1987
Kim Behnke;Fremskridtspartiet;1987
Helen Beim;Socialdemokratiet;1987
Dorte Bennedsen;Socialdemokratiet;1987
Henrik Berlau;Fælles Kurs;1987
Jens Bilgrav-Nielsen;Det Radikale Venstre;1987
Ritt Bjerregaard;Socialdemokratiet;1987
Niels Bollmann;Centrumdemokraterne;1987
Óli Breckmann;Fólkaflokkurin;1987
Povl Brøndsted;Venstre;1987
Lasse Budtz;Socialdemokratiet;1987
Hans Peter Baadsgaard;Socialdemokratiet;1987
Christian Christensen;Kristeligt Folkeparti;1987
Erling Christensen;Socialdemokratiet;1987
Frode Nør Christensen;Centrumdemokraterne;1987
Pia Christmas-Møller;Det Konservative Folkeparti;1987
H P Clausen;Det Konservative Folkeparti;1987
Bernt Johan Collet;Det Konservative Folkeparti;1987
Pia Dahl;Fremskridtspartiet;1987
Atli P Dam;Javnadarflokkurin;1987
Helle Degn;Socialdemokratiet;1987
Tommy Dinesen;Socialistisk Folkeparti;1987
Helge Dohrmann;Fremskridtspartiet;1987
Lone Dybkjær;Det Radikale Venstre;1987
Uffe Ellemann-Jensen;Venstre;1987
Bjørn Elmquist;Venstre;1987
Hans Engell;Det Konservative Folkeparti;1987
Knud Enggaard;Venstre;1987
Ole Espersen;Socialdemokratiet;1987
Jørgen Estrup;Det Radikale Venstre;1987
Viggo Fischer;Det Konservative Folkeparti;1987
Pernille Forchhammer;Socialdemokratiet;1987
Aage Frandsen;Socialistisk Folkeparti;1987
Kurt Frederiksen;Fælles Kurs;1987
Steen Gade;Socialistisk Folkeparti;1987
Lars P Gammelgaard;Det Konservative Folkeparti;1987
Pia Gjellerup;Socialdemokratiet;1987
Mogens Glistrup;Fremskridtspartiet;1987
Knud Glønborg;Kristeligt Folkeparti;1987
Annelise Gotfredsen;Det Konservative Folkeparti;1987
Holger Graversen;Socialdemokratiet;1987
Henning Grove;Det Konservative Folkeparti;1987
Lilli H Gyldenkilde;Socialistisk Folkeparti;1987
Hagen Hagensen;Det Konservative Folkeparti;1987
Birthe Hansen;Socialistisk Folkeparti;1987
Flemming Hansen;Det Konservative Folkeparti;1987
Ivar Hansen;Venstre;1987
J K Hansen;Socialdemokratiet;1987
Preben Møller Hansen;Fælles Kurs;1987
Søren Hansen;Socialdemokratiet;1987
Inger Harms;Socialistisk Folkeparti;1987
Svend Heiselberg;Venstre;1987
Ole Henriksen;Socialistisk Folkeparti;1987
Leif Hermann;Socialistisk Folkeparti;1987
Jytte Hilden;Socialdemokratiet;1987
Britta Schall Holberg;Venstre;1987
Erik Holst;Socialdemokratiet;1987
Svend Erik Hovmand;Venstre;1987
Birgitte Husmark;Socialistisk Folkeparti;1987
Hans Hækkerup;Socialdemokratiet;1987
Bertel Haarder;Venstre;1987
Kaj Ikast;Venstre;1987
Erhard Jacobsen;Centrumdemokraterne;1987
Hanne Thanning Jacobsen;Socialistisk Folkeparti;1987
Mimi Stilling Jakobsen;Centrumdemokraterne;1987
Svend Jakobsen;Socialdemokratiet;1987
Marianne Jelved;Det Radikale Venstre;1987
Arne Jensen;Socialdemokratiet;1987
Dagmar Mørk Jensen;Det Radikale Venstre;1987
Flemming Jensen;Det Konservative Folkeparti;1987
Frank Jensen;Socialdemokratiet;1987
Karen Højte Jensen;Det Konservative Folkeparti;1987
Ole Vig Jensen;Det Radikale Venstre;1987
Jørn Jespersen;Socialistisk Folkeparti;1987
Bente Juncker;Centrumdemokraterne;1987
Annette Just;Fremskridtspartiet;1987
Anker Jørgensen;Socialdemokratiet;1987
Poul Qvist Jørgensen;Socialdemokratiet;1987
Søren B Jørgensen;Socialdemokratiet;1987
Christian Kelm-Hansen;Socialdemokratiet;1987
Kent Kirk;Det Konservative Folkeparti;1987
Knud E Kirkegaard;Det Konservative Folkeparti;1987
Pia Kjærsgaard;Fremskridtspartiet;1987
J Risgaard Knudsen;Socialdemokratiet;1987
Elsebeth Kock-Petersen;Venstre;1987
Ingerlise Koefoed;Socialistisk Folkeparti;1987
Flemming Kofod-Svendsen;Kristeligt Folkeparti;1987
Niels Anker Kofoed;Venstre;1987
Connie Hedegaard Koksbang;Det Konservative Folkeparti;1987
Poul Erik Korneliusen;Socialdemokratiet;1987
Bo Kristensen;Det Konservative Folkeparti;1987
Ejner Larsen;Socialistisk Folkeparti;1987
Hans Larsen-Ledet;Det Radikale Venstre;1987
Agnete Laustsen;Det Konservative Folkeparti;1987
Kirsten Lee;Det Radikale Venstre;1987
Lizzie Lichtenberg;Det Konservative Folkeparti;1987
Torben Lund;Socialdemokratiet;1987
Jes Lunde;Socialistisk Folkeparti;1987
Mogens Lykketoft;Socialdemokratiet;1987
Kirsten Madsen;Fremskridtspartiet;1987
Lissa Mathiasen;Socialdemokratiet;1987
Chr Mejdahl;Venstre;1987
Arne Melchior;Centrumdemokraterne;1987
Sonja Mikkelsen;Socialdemokratiet;1987
Birgith Mogensen;Centrumdemokraterne;1987
Helge Mortensen;Socialdemokratiet;1987
Eva Møller;Det Konservative Folkeparti;1987
Grethe Fenger Møller;Det Konservative Folkeparti;1987
Helge Adam Møller;Det Konservative Folkeparti;1987
Lone Møller;Socialdemokratiet;1987
Per Stig Møller;Det Konservative Folkeparti;1987
Henning Nielsen;Socialdemokratiet;1987
Holger K Nielsen;Socialistisk Folkeparti;1987
Poul Nielson;Socialdemokratiet;1987
Erik Ninn-Hansen;Det Konservative Folkeparti;1987
Ivar Nørgaard;Socialdemokratiet;1987
Søren Nørgård-Sørensen;Socialdemokratiet;1987
Jane Oksen;Fremskridtspartiet;1987
Aase Olesen;Det Radikale Venstre;1987
Erling Olsen;Socialdemokratiet;1987
Inger Stilling Pedersen;Kristeligt Folkeparti;1987
Robert Pedersen;Socialdemokratiet;1987
Thor Pedersen;Venstre;1987
Gert Petersen;Socialistisk Folkeparti;1987
Niels Helveg Petersen;Det Radikale Venstre;1987
Svend Åge Petersen;Det Konservative Folkeparti;1987
Ib Bjørn Poulsen;Socialistisk Folkeparti;1987
Kristen Poulsgaard;Fremskridtspartiet;1987
Anders Fogh Rasmussen;Venstre;1987
Henning Rasmussen;Socialdemokratiet;1987
Ingrid Rasmussen;Socialdemokratiet;1987
Søren Riishøj;Socialistisk Folkeparti;1987
Hans-Pavia Rosing;Siumut;1987
Pernille Sams;Det Konservative Folkeparti;1987
Helge Sander;Venstre;1987
Poul Schlüter;Det Konservative Folkeparti;1987
Palle Simonsen;Det Konservative Folkeparti;1987
Jens Skrumsager Skau;Venstre;1987
Erik B Smith;Socialdemokratiet;1987
Jimmy Stahr;Socialdemokratiet;1987
Ole Stavad;Socialdemokratiet;1987
Otto Steenholdt;Atássut;1987
Kaj Stillinger;Socialistisk Folkeparti;1987
Ebba Strange;Socialistisk Folkeparti;1987
Hans Strunge;Socialdemokratiet;1987
Bente Søltoft;Socialistisk Folkeparti;1987
Peder Sønderby;Venstre;1987
Elise Theill Sørensen;Det Konservative Folkeparti;1987
Bernhardt Tastesen;Socialdemokratiet;1987
Jens Thoft;Socialistisk Folkeparti;1987
Jette Thomsen;Det Konservative Folkeparti;1987
Henrik Toft;Venstre;1987
Jan Trøjborg;Socialdemokratiet;1987
Jørgen Tved;Fælles Kurs;1987
Laurits Tørnæs;Venstre;1987
Svend Taanquist;Socialdemokratiet;1987
Pelle Voigt;Socialistisk Folkeparti;1987
Birte Weiss;Socialdemokratiet;1987
Bjørn Rømer Westh;Socialdemokratiet;1987
Nils Wilhjelm;Det Konservative Folkeparti;1987
Knud Østergaard;Det Konservative Folkeparti;1987
Christian O Aagaard;Det Konservative Folkeparti;1987
Merete Aarup;Det Konservative Folkeparti;1987
Asbjørn Agerschou;Socialistisk Folkeparti;1988
Niels Ahlmann-Ohlsen;Det Konservative Folkeparti;1988
Carsten Andersen;Socialistisk Folkeparti;1988
Hanne Andersen;Socialdemokratiet;1988
Henning Andersen;Det Konservative Folkeparti;1988
Jytte Andersen;Socialdemokratiet;1988
Svend Andersen;Socialdemokratiet;1988
Elisabeth Arnold;Det Radikale Venstre;1988
Margrete Auken;Socialistisk Folkeparti;1988
Svend Auken;Socialdemokratiet;1988
Kai Dige Bach;Det Konservative Folkeparti;1988
Børge Bakholt;Socialdemokratiet;1988
Kim Behnke;Fremskridtspartiet;1988
Helen Beim;Socialdemokratiet;1988
Dorte Bennedsen;Socialdemokratiet;1988
Jens Bilgrav-Nielsen;Det Radikale Venstre;1988
Ritt Bjerregaard;Socialdemokratiet;1988
Niels Bollmann;Centrum-Demokraterne;1988
Óli Breckmann;Fólkaflokkurin;1988
Aage Brusgaard;Fremskridtspartiet;1988
Povl Brøndsted;Venstre;1988
Hans Peter Baadsgaard;Socialdemokratiet;1988
Christian Christensen;Kristeligt Folkeparti;1988
Erling Christensen;Socialdemokratiet;1988
Frode Nør Christensen;Centrum-Demokraterne;1988
Pia Christmas-Møller;Det Konservative Folkeparti;1988
H P Clausen;Det Konservative Folkeparti;1988
Bernt Johan Collet;Det Konservative Folkeparti;1988
Pia Dahl;Fremskridtspartiet;1988
Inge Dahl-Sørensen;Venstre;1988
Helle Degn;Socialdemokratiet;1988
Tommy Dinesen;Socialistisk Folkeparti;1988
Helge Dohrmann;Fremskridtspartiet;1988
Peter Duetoft;Centrum-Demokraterne;1988
Lone Dybkjær;Det Radikale Venstre;1988
Pauli Ellefsen;Sambandsflokkurin;1988
Uffe Ellemann-Jensen;Venstre;1988
Bjørn Elmquist;Venstre;1988
Mogens Elvensø;Fremskridtspartiet;1988
Hans Engell;Det Konservative Folkeparti;1988
Knud Enggaard;Venstre;1988
Ole Espersen;Socialdemokratiet;1988
Jørgen Estrup;Det Radikale Venstre;1988
Viggo Fischer;Det Konservative Folkeparti;1988
Pernille Forchhammer;Socialdemokratiet;1988
Aage Frandsen;Socialistisk Folkeparti;1988
Steen Gade;Socialistisk Folkeparti;1988
Lars P Gammelgaard;Det Konservative Folkeparti;1988
Pia Gjellerup;Socialdemokratiet;1988
Mogens Glistrup;Fremskridtspartiet;1988
Knud Glønborg;Kristeligt Folkeparti;1988
Holger Graversen;Socialdemokratiet;1988
Henning Grove;Det Konservative Folkeparti;1988
Lilli Gyldenkilde;Socialistisk Folkeparti;1988
Anna-Maria Hansen;Socialdemokratiet;1988
Birthe Hansen;Socialistisk Folkeparti;1988
Flemming Hansen;Det Konservative Folkeparti;1988
Ivar Hansen;Venstre;1988
J K Hansen;Socialdemokratiet;1988
Søren Hansen;Socialdemokratiet;1988
Inger Harms;Socialistisk Folkeparti;1988
Svend Heiselberg;Venstre;1988
Ole Henriksen;Socialistisk Folkeparti;1988
Ole Bernt Henriksen;Det Konservative Folkeparti;1988
Leif Hermann;Socialistisk Folkeparti;1988
Jytte Hilden;Socialdemokratiet;1988
Karl Hjortnæs;Socialdemokratiet;1988
Lis Noer Holmberg;Centrum-Demokraterne;1988
Erik Holst;Socialdemokratiet;1988
Svend Erik Hovmand;Venstre;1988
Birgitte Husmark;Socialistisk Folkeparti;1988
Hans Hækkerup;Socialdemokratiet;1988
Klaus Hækkerup;Socialdemokratiet;1988
Bertel Haarder;Venstre;1988
Kaj Ikast;Det Konservative Folkeparti;1988
Erhard Jacobsen;Centrum-Demokraterne;1988
Hanne Thanning Jacobsen;Socialistisk Folkeparti;1988
Kirsten Jacobsen;Fremskridtspartiet;1988
Mimi Jakobsen;Centrum-Demokraterne;1988
Svend Jakobsen;Socialdemokratiet;1988
Marianne Jelved;Det Radikale Venstre;1988
Arne Jensen;Socialdemokratiet;1988
Flemming Jensen;Det Konservative Folkeparti;1988
Frank Jensen;Socialdemokratiet;1988
Jens Peter Jensen;Venstre;1988
Karen Højte Jensen;Det Konservative Folkeparti;1988
Ole Vig Jensen;Det Radikale Venstre;1988
Bente Juncker;Centrum-Demokraterne;1988
Annette Just;Fremskridtspartiet;1988
Anker Jørgensen;Socialdemokratiet;1988
Poul Qvist Jørgensen;Socialdemokratiet;1988
Søren B Jørgensen;Socialdemokratiet;1988
Christian Kelm-Hansen;Socialdemokratiet;1988
Kent Kirk;Det Konservative Folkeparti;1988
Knud E Kirkegaard;Det Konservative Folkeparti;1988
Ingrid Kjældgaard;Fremskridtspartiet;1988
Pia Kjærsgaard;Fremskridtspartiet;1988
J Risgaard Knudsen;Socialdemokratiet;1988
Elsebeth Kock-Petersen;Venstre;1988
Ingerlise Koefoed;Socialistisk Folkeparti;1988
Flemming Kofod-Svendsen;Kristeligt Folkeparti;1988
Niels Anker Kofoed;Venstre;1988
Connie Hedegaard Koksbang;Det Konservative Folkeparti;1988
Tove Lindbo Larsen;Socialdemokratiet;1988
Hans Larsen-Ledet;Det Radikale Venstre;1988
Agnete Laustsen;Det Konservative Folkeparti;1988
Kirsten Lee;Det Radikale Venstre;1988
Lizzie Lichtenberg;Det Konservative Folkeparti;1988
Knud Lind;Fremskridtspartiet;1988
Torben Lund;Socialdemokratiet;1988
Jes Lunde;Socialistisk Folkeparti;1988
Mogens Lykketoft;Socialdemokratiet;1988
Lissa Mathiasen;Socialdemokratiet;1988
Chr Mejdahl;Venstre;1988
Arne Melchior;Centrum-Demokraterne;1988
Helge Mortensen;Socialdemokratiet;1988
Eva Møller;Det Konservative Folkeparti;1988
Grethe Fenger Møller;Det Konservative Folkeparti;1988
Helge Adam Møller;Det Konservative Folkeparti;1988
Kjeld Rahbæk Møller;Socialistisk Folkeparti;1988
Lone Møller;Socialdemokratiet;1988
Per Stig Møller;Det Konservative Folkeparti;1988
Henning Nielsen;Socialdemokratiet;1988
Holger K Nielsen;Socialistisk Folkeparti;1988
Poul Nielson;Socialdemokratiet;1988
Tove Niemann;Fremskridtspartiet;1988
Erik Ninn-Hansen;Det Konservative Folkeparti;1988
Ivar Nørgaard;Socialdemokratiet;1988
Jane Oksen;Fremskridtspartiet;1988
Aase Olesen;Det Radikale Venstre;1988
